hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,profile_title,profile_meta_description,profile_headings,website_home_url,website_home_title,website_home_meta_description,website_home_headings,website_about_url,website_about_title,website_about_meta_description,website_about_headings,score,priority_band,category,subcategory,matched_keywords,negative_keywords,country_priority_bucket,country_priority_boost,outreach_angle,website_fetch_error
Exhibitor,Readaar B.V.,Netherlands,3584 CB,Utrecht,,https://www.readar.com/en,"Hall 13, Stand A34",https://www.hannovermesse.de/exhibitor/readar/N1612372,HANNOVER MESSE Exhibitor 2026: Readar,"Country wide insight in all solar panels, live electricity production, green roofs, parking lots and everything you can see in aerial imagery. Our information is used by major grid operators, banks, insurers and government agencies in the Netherlands. This data will now become available in Germany.",,https://readar.com/en/,READAR | Information and change detection from aerial imagery | Readar,"Specialist in data mining from aerial imagery. We provide nationwide datasets on solar panels, dormers, asbestos roofs and change detection",We translate aerial imagery into information | Our data | Coverage | Usage | Methodology | Applications | Readar | Get in touch,https://readar.com/en/about/,About us - Readar | Readar,Learn more about Readar and our team.,"""Aerial imagery contains valuable information"" | Our team. | Sven Briels | Erik Heeres | Camilo Caceres | Punit Gwalani | Zac Lloyd-Humphreys | Matthijs Baan",24,C,manufacturer_target,specialty_glass_products,"panels, solar panels",,priority_europe,6,"Discuss surface and defect inspection for specialty glass, lighting panels, solar modules, or architectural glass products.",
Exhibitor,"TECNIFORJA - Forjagem e Estampagem de Pecas Técnicas, Lda.",Portugal,4615-751,Serrinha-Lixa,,http://www.tecniforja.pt,"Hall 17, Stand D36",https://www.hannovermesse.de/exhibitor/tecniforja/N1611136,HANNOVER MESSE Exhibitor 2026: TECNIFORJA,"TECNIFORJA is a company specialized in development, project and production of technical parts obtained by forging/stamping in several carbon steel alloys as well as other alloys.   We produce stamped or forged parts and/or any other state of completion according to customer specifications and requirements, primarily for the automotive industry, gas, public works, electrical/power distribution and food industry amongst many other.  TECNIFORJA has implemented a Quality Management System based on the requirements of the NP EN ISO 9001, with the aim to continuously identify and meet the needs and expectations of its customers. We have Certification ISO 14001 since April 2015. About ISOTS 16949 Certification, our expectative is to get the certification until end of 2016;  We have a production capacity estimated at 5000 Ton/year for parts with average weight between 150grs and 40kgs.",,https://tecniforja.pt/,Home - Tecniforja,Latest News,Tecniforja: Forging the Future with Precision and Sustainability | Tecniforja: Forging the Future with Precision and Sustainability | Latest News | Our Services | Automotive | Railway | Energy | Industry,https://tecniforja.pt/about/,About - Tecniforja,What we do,About Us | Welcome to Tecniforja: Forging the Future | 1921 | 1963 | 2006 | 2007 | 2008 | 2014,24,C,manufacturer_target,metal_components_or_processing,"forged, forging, stamping, steel",,priority_europe,6,"Discuss repeatable metal part inspection, defect detection, and station integration for QA.",
Exhibitor,Eurobotik Otomasyon ve Görüntü ??leme Tek. San. ve Tic. Ltd. Sti.,Türkiye,34433,Beyoglu,,https://www.eurobotik.com/,"Hall 13, Stand E01, (7)",https://www.hannovermesse.de/exhibitor/eurobotik-otomasyon/N1609190,HANNOVER MESSE Exhibitor 2026: Eurobotik Otomasyon,"As Eurobotik we define ourselves as a solution-oriented establishment, which has a unique ability in image processing and industrial robotics projects. Eurobotik provides innovative robotic solutions to optimize manufacturing processes. On of the standout Smart Robotic Screwing System features adaptive software, automatic sensor calibration, high-precision 3D scanning, and fixture-free operation. This cutting-edge system boosts efficiency and reduces costs, delivering exceptional value to industries such as white goods, automotive, and electronics.. Furthermore, you can check our website for more about our projects, vision, and mission.",,https://www.eurobotik.com/,,,,,,,,23,C,partner_target,ai_inspection_or_data_partner,"image processing, robotic, robotics, sensor",,priority_middle_east,7,"Explore partnership around synthetic data, computer vision, and industrial AI inspection workflows.","HTTPSConnectionPool(host='www.eurobotik.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.eurobotik.com'. (_ssl.c:1032)"")))"
Exhibitor,Fraunhofer-Institut für Fertigungstechnik und Angewandte Materialforschung IFAM,Germany,21684,Stade,Lower Saxony,https://www.ifam.fraunhofer.de/stade,"Hall 26, Stand G44, (6)",https://www.hannovermesse.de/exhibitor/fraunhofer-institut-ifam/N1612193,HANNOVER MESSE Exhibitor 2026: Fraunhofer-Institut IFAM,"Automated high-precision machining, joining and assembly technologies  Fraunhofer IFAM in Stade offers R&D services for automated machining and assembly of large lightweight structures – e.g., for aircraft, wind turbine, commercial vehicle, rail vehicle manufacturing & agricultural sector: •    Process and system development up to 1:1 scale for the Smart Factory •    Modular automation and digitalization solutions for large lightweight structures      o	Machining      o	Joining and assembly      o	Design and construction of plant engineering in 1:1 scale      o	Development of precision robotics      o	Measurement and referencing technology •    Efficient, sustainable and ergonomic large-scale structure assembly  Showcase highlights: •    Machine Tool Robot with hybrid drive | Robotics Award 2026 •    Testing center for cognitive and humanoid robotics •    Automated abrasive vacuum blasting •    Automated localized chemical surface treatment, e.g., localized anodizing",,https://www.ifam.fraunhofer.de/de/Ueberuns/Standorte/Stade.html,Stade,Die Außenstelle des Fraunhofer IFAM in Stade entwickelt nachhaltige Verfahren zur Bearbeitung und Montage großer Leichtbaustrukturen.,Automatisierung und Produktionstechnik | Das Fraunhofer IFAM in Stade | Kernkompetenz Oberflächentechnik | Kernkompetenz Kleben | Kernkompetenz Automatisierung und Digitalisierung | Das könnte Sie auch interessieren: | Kontakt | Contact Press / Media,https://www.ifam.fraunhofer.de/en/Aboutus/Locations/Stade.html,Stade,"Since 2010, the Fraunhofer IFAM branch in Stade, Germany, has provided R&D services for sustainable machining and assembly of large lightweight structures.",Automation and Production Technology | Fraunhofer IFAM in Stade | Core Competence Surface Technology | Core Competence Adhesive Bonding | Core Competence Automation and Digitalization | Related Links: | Contact | Contact Press / Media,23,C,manufacturer_target,composites_textiles_materials,"automation, lightweight, measurement, robotics, testing",media,priority_europe,6,"Discuss synthetic-data-driven inspection for composites, fabrics, nonwovens, laminates, or lightweight materials.",
Exhibitor,Gräbener Maschinentechnik GmbH & Co. KG,Germany,57250,Netphen,North Rhine-Westphalia,https://www.graebener.com,"Hall 11, Stand D11",https://www.hannovermesse.de/exhibitor/graebener/N1480266,HANNOVER MESSE Exhibitor 2026: Graebener,"For more than 20 years, Graebener® has been one of the first companies to focus on the research and development of manufacturing processes and machines for fuel cell and electrolyzer components.  The company has dedicated itself to setting the quality standard for manufacturing technologies by developing innovative processes and machines that help to manufacture components, such as the metallic bipolar plate, that are tailor-made, integrable, scalable and thus economically efficient.  For this purpose, Graebener® accompanies all strategically important steps towards the optimally designed production line: Starting from engineering with a view to plate design and line concept via prototyping and small series production in the in-house production laboratory up to the customized production machine or line.   Experience from more than 100 years of metal processing and worldwide customer-specific special solutions are incorporated into the holistic development partnership with the customer.",,https://www.graebener.com/de/,Graebener® Bipolar Plate Technologies · Graebener Maschinentechnik,Technologien und Ideen für die Fertigung von Bipolarplatten für Brennstoffzellen und Elektrolyseure. Graebener® Bipolar Plate Technologies begleitet Sie bis zur finalen Fertigungsanlage.,Aktuelle Meldung - Datenschutzvorfall bei Gräbener Maschinentechnik GmbH & Co. KG | Anlagen für die Fertigung von Elektrolyse- und Brennstoffzellen-Komponenten. Graebener® begleitet Sie vom ersten Engineering bis zur finalen Fertigungsanlage. | Wie sieht der Weg zur standardisierten Fertigung von Brennstoffzellen- und Elektrolyseurkomponenten aus? Wir haben mit führenden Branchenakteuren über die Zukunft des Wasserstoffmarktes gesprochen. | Neueste Beiträge | 19 März 2026 Patrick Müller in den Vorstand der VDMA Arbeitsgemeinschaft Brennstoffzellen gewählt | 19 Februar 2026 Graebener® wirkt im öffentlich geförderten Projekt BeHyPSy mit | 10 Februar 2026 Graebener® bei der HANNOVER MESSE 2026 | HYDROGEN & FUEL CELLS EUROPE | Unsere Leistungen Ihr Weg zur zukunftsfähigen Herstellung von Einzel- und Bipolarplatten,https://www.graebener.com/de/unternehmen,Unternehmen · Graebener Maschinentechnik,"Bei Graebener® liegt unser Schwerpunkt auf der Entwicklung, Optimierung und Realisierung von Fertigungstechnologien für das Herzstück einer jeden Brennstoffzelle: Der Bipolarplatte.","Für Ideen, deren Zukunft im Detail steckt, sind wir der richtige Ansprechpartner | Unser Schaffen: Von Anfang an nachhaltig erfolgreich | Vertrauen in Zukunft? Mit Sicherheit im Mittelstand. | ""Zukunftsfähige Ideen von Grund auf und mit Weitblick entwickeln: Das ist das, was unser Team antreibt. | Werden auch Sie ein wichtiger Teil von uns, und starten Sie Ihre Karriere bei Graebener®."" | Durch Erfahrung besser | Profitieren Sie von unserer langjährigen Erfahrung und der herausragenden Expertise unseres Teams in der Fertigung von Einzel- und Bipolarplatten. | Unsere Referenzen (Auswahl)",23,C,manufacturer_target,flat_metal_products,"metal, metal processing, plate, production line",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Mztec - Servicos em Tecnologia Ltda,Brazil,86800-030,Apucarana PR,,https://www.qualitystorm.com/en/index.html,"Hall 11, Stand D55",https://www.hannovermesse.de/exhibitor/mztec-servicos-em-tecnologia/N1608990,HANNOVER MESSE Exhibitor 2026: Mztec - Servicos em Tecnologia,"QualityStorm is an AI-driven platform for industrial visual inspection and quality traceability. We help manufacturers replace paper and spreadsheets with digital inspection plans executed on the shopfloor using fixed cameras or mobile devices. In the Training module, teams upload images, label defects/objects, build datasets, and train/validate multiple AI models per product or station. In the Execution module, operators select an inspection plan, capture images, and receive real-time pass/fail decisions with on-image markings. All results are stored with photos, timestamps, and dashboards for audits, CAPA, and continuous improvement. Typical outcomes: fewer defects and rework, faster inspections, standardized routines, and full traceability across plants.",,https://www.qualitystorm.com/en/index.html,QualityStorm | AI-Powered Industrial Quality Control,"Optimize quality control with AI. QualityStorm enables real-time inspections, reduces failures, and boosts productivity.","Optimize your industrial quality control with Artificial Intelligence | Complete Solution for Digitalization, Management, and Automation of Quality Control | How It Works | Create and customize your own inspection forms | Plan and follow-up process execution | Execute inspections on any device | Check the results through high quality reports | Automate your inspections with Artificial Intelligence",https://www.qualitystorm.com/en/index.html#oquee,QualityStorm | AI-Powered Industrial Quality Control,"Optimize quality control with AI. QualityStorm enables real-time inspections, reduces failures, and boosts productivity.","Optimize your industrial quality control with Artificial Intelligence | Complete Solution for Digitalization, Management, and Automation of Quality Control | How It Works | Create and customize your own inspection forms | Plan and follow-up process execution | Execute inspections on any device | Check the results through high quality reports | Automate your inspections with Artificial Intelligence",23,C,partner_target,ai_inspection_or_data_partner,"artificial intelligence, automation, inspection, quality control, visual inspection",,,0,"Explore partnership around synthetic data, computer vision, and industrial AI inspection workflows.",
Exhibitor,Panni e Lazzarini srl,Italy,25081,Bedizzole,,http://www.pannielazzarini.it,"Hall 17, Stand D16",https://www.hannovermesse.de/exhibitor/panni-e-lazzarini/N1605541,HANNOVER MESSE Exhibitor 2026: Panni e Lazzarini,"Panni & Lazzarini – Industrial Assembly Services Your partner for precision, flexibility and reliable contract manufacturing Panni & Lazzarini specializes in industrial assembly services, supporting companies with tailored, high quality mechanical and electromechanical assemblies. We manage the entire process — from component handling to testing and packaging — ensuring efficiency, consistency and full traceability. Key Highlights: • Mechanical & electromechanical assemblies • Customized processes based on client specifications • Quality control and certified procedures • Flexible production: prototypes, small batches, large volumes • Integrated logistics and warehouse management A trusted partner for companies seeking precision, continuity and optimized production workflows.",,https://pannielazzarini.it/,Assemblaggio e industrializzazione del prodotto - Panni e Lazzarini,Panni e Lazzarini è un'azienda di Brescia specializzata nell'assemblaggio industriale e nell'industrializzazione di prodotto.,"PANNI E LAZZARINI | Perfetti per il difficile | Dal progetto alla fornitura completa | Il partner definitivo per realizzare il tuo progetto: dall’ idea , alla progettazione , all’ industrializzazione del prodotto fino alla fornitura completa. | In che modo possiamo aiutarti | Assemblaggio in camera bianca [clean room] | Regolarmente certificata | Assemblaggio in area EPA - ESD",,,,,23,C,partner_target,inspection_hardware_or_metrology,"camera, quality control, testing",,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
Exhibitor,Ravi Brass (India) Pvt. Ltd.,India,,Jamnagar 361012,,http://www.ravibrass.com,"Hall 17, Stand E05",https://www.hannovermesse.de/exhibitor/ravi-brass-india-/N1544065,HANNOVER MESSE Exhibitor 2026: Ravi Brass (India),"Established in 1993, Ravi Brass India Pvt Ltd is a leading name in brass electric components manufacturing, renowned for its commitment to excellence. Our in-house furnace capabilities of 400KG and 800KG ensure stringent quality control, distinguishing us in the industry. Specializing in sheet metal components, our 40 press machines ranging from 25 tons to 80 tons cater to diverse needs with precision. Additionally, our molding facility with eight vertical plastic injection machines enhances our capabilities.  As a family-managed business, we prioritize thorough oversight in every department, cementing our reputation for quality. With an unwavering commitment to innovation and customer satisfaction, Ravi Brass India Pvt Ltd drives industry standards globally, empowering connections across various sectors.",,https://ravibrass.com/,"brass flat pins, brass hollow earthing pins, brass plug inserts, 13a brass plug pin, brass charger pin, brass mobile charger pin, power cord brass pins, brass plug pins, plug pins, moulded plug inserts, plug inserts, 6a plug inserts, 16a plug inserts, 10a plug inserts, 6 amp hollow pins, 10 amp hollow pins, 16 amp hollow pins, bis 1293 brass pin, bis 1293 plug inserts, bis 1293 power cord, power cord, moulded cord, uk type plug, uk power cord, brass electrical components, brass precision components, brass turned components, brass fasteners, brass fittings, brass anchors, brass earthing accessories, brass earthing and grounding accessories, connector with terminals","brass flat pins, brass hollow earthing pins, brass plug inserts, 13a brass plug pin, brass charger pin, brass mobile charger pin, power cord brass pins, brass plug pins, plug pins, moulded plug inserts, plug inserts, 6a plug inserts, 16a plug inserts, 10a plug inserts, 6 amp hollow pins, 10 amp hollow pins, 16 amp hollow pins, bis 1293 brass pin, bis 1293 plug inserts, bis 1293 power cord, power cord, moulded cord, uk type plug, uk power cord, brass electrical components, brass precision components, brass turned components, brass fasteners, brass fittings, brass anchors, brass earthing accessories, brass earthing and grounding accessories, connector with terminals",Welcome To Our Website | 33 Years of Experience | Superior Quality | 1985 | 53 | 11 + | 100 % | Core Purpose,https://ravibrass.com/about-us.html,"brass flat pins, brass hollow earthing pins, brass plug inserts, 13a brass plug pin, brass charger pin, brass mobile charger pin, power cord brass pins, brass plug pins, plug pins, moulded plug inserts, plug inserts, 6a plug inserts, 16a plug inserts, 10a plug inserts, 6 amp hollow pins, 10 amp hollow pins, 16 amp hollow pins, bis 1293 brass pin, bis 1293 plug inserts, bis 1293 power cord, power cord, moulded cord, uk type plug, uk power cord, brass electrical components, brass precision components, brass turned components, brass fasteners, brass fittings, brass anchors, brass earthing accessories, brass earthing and grounding accessories","brass flat pins, brass hollow earthing pins, brass plug inserts, 13a brass plug pin, brass charger pin, brass mobile charger pin, power cord brass pins, brass plug pins, plug pins, moulded plug inserts, plug inserts, 6a plug inserts, 16a plug inserts, 10a plug inserts, 6 amp hollow pins, 10 amp hollow pins, 16 amp hollow pins, bis 1293 brass pin, bis 1293 plug inserts, bis 1293 power cord, power cord, moulded cord, uk type plug, uk power cord, brass electrical components, brass precision components, brass turned components, brass fasteners, brass fittings, brass anchors, brass earthing accessories, brass earthing and grounding accessories",About Us | Few Words About Us | Business Opportunity | Industries We Serve | Our Expertise | Our Infrastructure | Why Choose Us,23,C,manufacturer_target,flat_metal_products,"metal, quality control, sheet, sheet metal",,,0,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Aashirwad Press Tools,India,,Thane 401305,,https://www.aashirwadpresstools.com,"Hall 17, Stand F60",https://www.hannovermesse.de/exhibitor/aashirwad-press-tools/N1611362,HANNOVER MESSE Exhibitor 2026: Aashirwad Press Tools,"Aashirwad Press Tools, is a ISO 9001:2015 company established in 1989 and based in Mumbai, is a sheet metal component manufacturing company engaged in the production of precision sheet metal components and fabrication work for the electrical, electronic, and automobile industries. With consistent dedication to quality and timely delivery, we have maintained strong business standards and long-term client relationships over the years.",,https://www.aashirwadpresstools.com/,Aashirwad Press Tools,,Welcome To Aashirwad Press Toolss . | Our Services | Electronic & Automobile Industries | Progressive tools | Jigs & Fixtures | High Precision Gauges | We always believe in quality | About Us,https://www.aashirwadpresstools.com/AboutUs,Aashirwad Press Tools,,About Us | Welcome To Aashirwad Press Toolss . | Mr. Naresh P. Sawtekar | Mr. Nitin P. Sawtekar | Aashirwad Press Toolss | 1989 | 1995 | 2005,22,C,manufacturer_target,flat_metal_products,"metal, press tools, sheet, sheet metal",,,0,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,CSA Group Bayern GmbH,Germany,94447,Plattling,Bavaria,https://www.csagroup.org,Digital Only,https://www.hannovermesse.de/exhibitor/csa-group-bayern/N1612178,HANNOVER MESSE Exhibitor 2026: CSA Group Bayern,"CSA Group is a global organization dedicated to safety, social good and sustainability. We are a leader in North American Standards and in Testing, Inspection and Certification around the world. Our mandate is to hold the future to a higher standard. CSA Group in Europe is accredited and recognised by the following organisations: - Deutsche Akkreditierungsstelle GmbH (DAkkS) - International Electrotechnical Commission (IEC) — Conformity Assessment Schemes IECEE and IECEx - Occupational Safety and Health Administration (OSHA) - Standards Council of Canada (SCC) - ANSI National Accreditation Board (ANAB) - Federal Communications Commission (FCC) - Voluntary Control Council for Interference by Information Technology Equipment (VCCI) - Innovation, Science and Economic Development (ISED) - Kraftfahrtbundesamt (KBA) - Société Nationale de Certification et d’Homologation (SNCH) - Vehicle Safety Certification Center (VSCC)",,https://www.csagroup.org,,,,,,,,22,C,partner_target,inspection_hardware_or_metrology,"board, inspection, testing",,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",403 Client Error: Forbidden for url: https://www.csagroup.org/
Exhibitor,Carl Zeiss Industrielle Messtechnik GmbH,Germany,73447,Oberkochen,Baden-Wurttemberg,https://www.zeiss.de/messtechnik/home.html,"Hall 17, Stand E04",https://www.hannovermesse.de/exhibitor/zeiss/N1605348,HANNOVER MESSE Exhibitor 2026: ZEISS,"ZEISS Industrial Quality Solutions is a leading manufacturer of multidimensional metrology solutions. These include coordinate measuring machines, optical and multisensor systems, microscopy systems for industrial quality assurance as well as metrology software for the automotive, aircraft, mechanical engineering, plastics and medical technology industries. Innovative technologies such as 3D X-ray metrology for quality inspection round off the portfolio. In addition, ZEISS Industrial Quality Solutions offers a broad global spectrum of customer services with ZEISS Quality Excellence Centers close to its customers. The company is headquartered in Oberkochen. Production and development sites outside Germany are located in Minneapolis in the USA, Shanghai (China) and Bangalore (India). ZEISS Industrial Quality Solutions is part of the Industrial Quality & Research segment.",,https://www.zeiss.de/messtechnik/home.html,Industrial Metrology: ZEISS Industrial Quality Solutions,ZEISS Industrial Quality Solutions ist Ihr Partner für die mehrdimensionale industrielle Messtechnik. Entdecken Sie unser perfekt auf Ihre Branche zugeschnittenes Produktportfolio!,Verwandte ZEISS Websites | ZEISS QUALITY INNOVATIONS at HANNOVER MESSE | Lösungen für Ihre messtechnischen Herausforderungen | Messen und Veranstaltungen | ZEISS QUALITY INNOVATIONS at HANNOVER MESSE | Empfohlenes Highlight | Nächste Termine | Scroll animation items,https://www.zeiss.de/messtechnik/ueber-uns.html,Über ZEISS Industrial Quality Solutions,Create Customer Success with ZEISS!,Verwandte ZEISS Websites | ZEISS Industrial Quality Solutions | Ihr Partner für mehrdimensionale industrielle Messtechnik | Dekarbonisierung ist einer der Haupttreiber für die Markttransformation | 100 Jahre ZEISS Industrielle Messtechnik | Lösungen für Ihre messtechnischen Herausforderungen | Weitere Informationen | Social Media & User Stories,22,C,partner_target,inspection_hardware_or_metrology,"inspection, metrology, quality assurance, x-ray",media,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
Exhibitor,Duatic AG,Switzerland,8032,Zurich,,https://www.duatic.com,"Hall 26, Stand G44, (22)",https://www.hannovermesse.de/exhibitor/duatic/N1606273,HANNOVER MESSE Exhibitor 2026: Duatic,"Duatic AG is a Swiss robotics company rooted at ETH Zurich, building human-sized, wheeled humanoid robots for intralogistics and manufacturing. By combining advanced AI perception with our ultra-lightweight, high-torque robotic arms, we deliver autonomous mobile manipulators capable of handling objects over 20kg. Our robots seamlessly integrate into existing infrastructure, providing a highly cost-effective automation solution.",,https://www.duatic.com/,Duatic,Duatic unlocks robots' true potential with human-scale robotics. Merging ETH Zurich research and intelligent software to power the DynaArm and Alpha robot.,Unlocking Robots' | True Potential | Discover the Alpha | Discover the DynaArm | Duatic Alpha: Auto detecting and grasping a 20kg bag | Badminton Skills | DynaArm Backdrivability | DynaArm Strength,https://www.duatic.com/,Duatic,Duatic unlocks robots' true potential with human-scale robotics. Merging ETH Zurich research and intelligent software to power the DynaArm and Alpha robot.,Unlocking Robots' | True Potential | Discover the Alpha | Discover the DynaArm | Duatic Alpha: Auto detecting and grasping a 20kg bag | Badminton Skills | DynaArm Backdrivability | DynaArm Strength,22,C,manufacturer_target,composites_textiles_materials,"automation, lightweight, robotic, robotics",,priority_europe,6,"Discuss synthetic-data-driven inspection for composites, fabrics, nonwovens, laminates, or lightweight materials.",
Exhibitor,Erhardt + Leimer GmbH,Germany,86391,Stadtbergen,Bavaria,https://www.erhardt-leimer.com,"Hall 13, Stand F09",https://www.hannovermesse.de/exhibitor/erhardt-leimer/N1566051,HANNOVER MESSE Exhibitor 2026: Erhardt + Leimer,"Erhardt+Leimer is an internationally oriented group of companies and has its head office in Augsburg, Germany. Founded in 1919, the company today employs more than 1,600 employees in different locations around the world.  The company is still privately owned. Our goal is to supply intelligent technologies and products that meet the highest quality standards and help our customers to optimize their production processes.  We are one of the leading suppliers of systems in the field of web guiding, web tension control, and web inspection. We develop cutting-edge technology for the production of today and tomorrow. In the process, highly-qualified and motivated employees, satisfied customers, and sustainable growth are the factors that drive our work.",,https://www.erhardt-leimer.com/,Erhardt+Leimer: Cutting-edge technology for production on moving webs,Erhardt+Leimer offers networked systems and components to help you automate your production setup. Smart. Reliable. Worldwide.,Search Results | Erhardt+Leimer: Cutting-edge technology on moving webs | Spotlight | Tailor-made solutions for your industry | Highlights | MY E+L | EL-TRISCAN | ELWARP,https://www.erhardt-leimer.com/global/en/landing-pages/eltriscan.html,ELTRISCAN,"Discover the high-precision and reliable EL-TRISCAN profilometers for the tire industry.​ Our systems offer contactless profile measurement, real-time data analysis, and high thermal stability.",Search Results | Online and offline profile measurement systems | Discover our extended EL-TRISCAN product family | Your advantages with EL-TRISCAN | More about EL-TRISCAN products | Request available downloads | Contact | Write to us! We are looking forward to your message.,22,C,review_target,general_industrial_fit,"inspection, measurement, web inspection",,priority_europe,6,Manual review recommended before outreach.,
Exhibitor,LaVision GmbH,Germany,37081,Göttingen,Lower Saxony,http://www.lavision.de,"Hall 27, Stand J23/1",https://www.hannovermesse.de/exhibitor/lavision/N1566157,HANNOVER MESSE Exhibitor 2026: LaVision,"Hannover Messe is the leading international platform for industrial innovation and transformation – bringing together technologies, experts and decision-makers from around the world. LaVision will be exhibiting in this enviroment, presenting optical measurement solutions for industrial performance optimization. At our booth, we show system visualizations and invite you to discuss your specific applications with our experts. From airflow and sustainable gas visualization to spray and particle characterization and the analysis of deformation and structural behavior of components – our systems provide the data needed to understand, validate and optimize complex processes. Come and meet us in Hall 27, Booth J23/1 – we look forward to the exchange.",,https://www.lavision.de/de/,LaVision,"LaVisions Imaging und Sensor Systeme bieten marktgerechte Lösungen für die Strömungsmesstechnik, Verbrennungs-, Spray- und Partikelanalyse sowie für die berührungslose Materialprüfung.",Optische Messtechnik für industrielle Exzellenz | Partikelfreie Visualisierung von Strömungen | Glass- SFR inspe x | Auftragsmessungen | Spray Charakterisierung | Shake-the-Box | FOCUS ON OPTICAL MEASUREMENT SOLUTIONS | News,https://www.lavision.de/de/company.php,LaVision,,Herzlich Willkommen bei LaVision – dem Marktführer für bildgebende Messtechnik. | Produkte und Dienstleistungen | LaVisions vorrangiges Ziel,22,C,partner_target,inspection_hardware_or_metrology,"glass, measurement, sensor",,priority_europe,6,"Explore integration with manual or semi-automated inspection hardware, sensors, or metrology equipment.",
Exhibitor,Logstrup-Steel A/S,Denmark,3490,Kvistgaard,,http://www.logstrup.com,"Hall 13, Stand C43",https://www.hannovermesse.de/exhibitor/logstrup-steel/N1476387,HANNOVER MESSE Exhibitor 2026: Logstrup-Steel,"Logstrup is a global supplier of low-voltage switchgear and controlgear systems with more than 65 years of experience. Since 1958, we have specialized in modular, type-tested switchboards and Motor Control Centre (MCC) solutions for critical and demanding applications.  Our IEC 61439-1/-2 compliant systems ensure safe, flexible, and scalable power distribution – from main LV switchboards to distribution boards and process panels. Key features include internal arc protection (IEC TR 61641) and high-current busbar systems up to 13,000 A. The Logstrup Modular System supports scalability, retrofit, and future expansion with free selection of switchgear devices from leading OEMs.  With in-house manufacturing and a strong focus on quality, safety, and sustainability, Logstrup delivers reliable solutions for industries such as Energy, Datacenters, Infrastructure, Pharmaceutical, Marine/Offshore, NAVY, and Oil & Gas.  Logstrup – Low Voltage / High Quality – since 1958.",,https://www.logstrup.com/,Low voltage switchboards production & design company: Logstrup,"Logstrup is a manufacturer and supplier of low voltage, high quality modular switchboards for high impact industries. We take care of your lv projects.","Worldwide provider of | Low voltage solutions | High Impact Industries | High performance and reliable power supply are critical to any industry. The Logstrup Modular System is fully customizable across brands and thoroughly tested. Our solutions are among the most rigid low voltage solutions on the market. Meeting and exceeding a wide range of international standards, our Modular System is a valid option for high impact industries and demanding environments | Discover what Logstrup can do for you – Switchboards and Modular enclosures | Peter Schmeichel visiting Logstrup | Logstrup by the numbers | Success stories",https://www.logstrup.com/our-company/,Our Company - Logstrup,,Our Company | About us | News | Career | Our History | Faq,22,C,manufacturer_target,flat_metal_products,"boards, panels, steel",,priority_europe,6,"Discuss inline surface defect inspection and component verification for sheet, strip, plate, or coil-like products.",
Exhibitor,Ruhr-Universität Bochum Lehrstuhl für Mikrosystemtechnik mechIC,Germany,44801,Bochum,North Rhine-Westphalia,https://www.mechic.de,"Hall 11, Stand D42",https://www.hannovermesse.de/exhibitor/mechic/N1566465,HANNOVER MESSE Exhibitor 2026: mechIC,"mechIC develops and distributes sensors and system solutions for monitoring strain, force, and overload, whereby the sensors do not require any power to measure, store, and evaluate data. The first product is a strain sensor that detects mechanical overloads and serves as an “error memory.” Three variants are to be launched on the market: a real-time strain sensor, a semi-active overload sensor, and a passive sensor with integrated memory. The business model is based on the development and distribution of standardized sensor chips and system solutions. In addition to hardware, mechIC offers communication interfaces (e.g., LoRaWAN, Bluetooth, NFC) as well as basic software and an app for reading the sensors. Manufacturing is outsourced to semiconductor foundries, while development, calibration, firmware, and testing are handled by mechIC.",,https://www.mechic.de/en,mechIC - We build strain sensors,mechIC stands for mechanical Integrated Circuits. mechIC develops sensors that do not require electrical energy for measuring and storing.,mech IC | We build | strain sensors. | Our Sensors work mechanically. | Our goal | Our product | The project | In Zusammenarbeit mit / Mit Vorarbeiten und Unterstützung durch:,https://www.mechic.de/en/about-us,Team - mechIC - Our vision,"Our vision: to establish mechIC as a synonym for energy self-sufficient MEMS sensors. As the mechIC team, we are working on its realization every day.",Founders | Our vision | Our Values | Our mission | Advisory Board,22,C,review_target,general_industrial_fit,"board, sensor, testing",,priority_europe,6,Manual review recommended before outreach.,
